0.000000	0.043197	0.000000
1.000000	0.082467	0.005027
2.000000	0.294524	0.172777
3.000000	0.734347	0.631390
4.000000	1.386228	1.286723
5.000000	2.155918	2.055851
6.000000	2.996294	2.892668
7.000000	3.883794	3.772013
8.000000	4.787002	4.679509
9.000000	5.713772	5.606484
10.000000	6.656249	6.547448
