10.000000	6.644468	
9.500000	6.110398	
9.000000	5.670575	
8.500000	5.215044	
8.000000	4.759513	
7.500000	4.288274	
7.000000	3.832743	
6.500000	3.361504	
6.000000	2.890265	
5.500000	2.419026	
5.000000	1.932079	
4.500000	1.460841	
4.000000	0.015708	
3.500000	0.408407	
3.000000	0.424115	
2.500000	0.408407	
2.000000	0.424115	
1.500000	0.424115	
1.000000	0.424115	
0.500000	0.424115	
0.000000	0.424115	
