0.000000	0.047124	0.000000
1.000000	0.047124	0.005027
2.000000	0.329867	0.172777
3.000000	0.769690	0.631390
4.000000	1.429425	1.286723
5.000000	2.214823	2.055851
6.000000	3.000221	2.892668
7.000000	3.879867	3.772013
8.000000	4.790929	4.679509
9.000000	5.764823	5.606484
10.000000	6.675884	6.547448
