0.000000	0.109956	
0.500000	0.078540	
1.000000	0.078540	
1.500000	0.078540	
2.000000	0.078540	
2.500000	0.078540	
3.000000	0.078540	
3.500000	0.031416	
4.000000	0.047124	
4.500000	1.398009	
#5.000000	1.853540	
#5.500000	2.293363	
#6.000000	2.748894	
#6.500000	3.220132	
#7.000000	3.675663	
#7.500000	4.131194	
#8.000000	4.586725	
#8.500000	5.042256	
#9.000000	5.482079	
#9.500000	5.859070	
#10.000000	6.393141	
