0.000000	0.263108	0.000000
1.000000	0.310232	0.005027
2.000000	0.498728	0.172777
3.000000	0.938551	0.631390
4.000000	1.606139	1.286723
5.000000	2.399391	2.055851
6.000000	3.263329	2.892668
7.000000	4.158683	3.772013
8.000000	5.077599	4.679509
9.000000	6.012223	5.606484
10.000000	6.954701	6.547448
