0.000000	0.078540	
0.500000	0.078540	
1.000000	0.078540	
1.500000	0.078540	
2.000000	0.078540	
2.500000	0.078540	
3.000000	0.078540	
3.500000	0.078540	
4.000000	0.078540	
4.500000	0.015708	
5.000000	1.633628	
#5.500000	2.136283	
#6.000000	2.638938	
#6.500000	3.125885	
#7.000000	3.581416	
#7.500000	4.068362	
#8.000000	4.523893	
#8.500000	4.979424	
#9.000000	5.434955	
#9.500000	5.921902	
#10.000000	6.393141	
