10.000000	5.010840	
9.500000	4.539601	
9.000000	4.021239	
8.500000	3.471460	
8.000000	2.890265	
7.500000	2.246239	
7.000000	1.507964	
6.500000	0.172788	
#6.000000	0.204204	
#5.500000	0.204204	
#5.000000	0.204204	
#4.500000	0.204204	
#4.000000	0.204204	
#3.500000	0.204204	
#3.000000	0.204204	
#2.500000	0.204204	
#2.000000	0.204204	
#1.500000	0.172788	
#1.000000	0.172788	
#0.500000	0.172788	
#0.000000	0.172788	
