10.000000	6.393141	
9.500000	5.906194	
9.000000	5.497787	
8.500000	4.995132	
8.000000	4.523893	
7.500000	4.068362	
7.000000	3.581416	
6.500000	3.125885	
6.000000	2.638938	
5.500000	2.136283	
5.000000	1.649336	
4.500000	1.036726	
4.000000	0.078540	
3.500000	0.078540	
3.000000	0.078540	
2.500000	0.078540	
2.000000	0.078540	
1.500000	0.078540	
1.000000	0.078540	
0.500000	0.078540	
0.000000	0.078540	
