0.000000	0.298451	
0.500000	0.298451	
1.000000	0.298451	
1.500000	0.298451	
2.000000	0.298451	
2.500000	0.298451	
3.000000	0.298451	
3.500000	0.298451	
4.000000	0.298451	
4.500000	0.298451	
5.000000	0.298451	
5.500000	0.298451	
6.000000	0.298451	
6.500000	0.172788	
7.000000	0.172788	
7.500000	0.172788	
8.000000	0.141372	
8.500000	3.487168	
#9.000000	4.005531	
#9.500000	4.523893	
#10.000000	5.042256	
