0.000000	0.047124	0.000000
1.000000	0.078540	0.005027
2.000000	0.267035	0.172777
3.000000	0.706858	0.631390
4.000000	1.366593	1.286723
5.000000	2.120575	2.055851
6.000000	2.968805	2.892668
7.000000	3.848451	3.772013
8.000000	4.759513	4.679509
9.000000	5.670575	5.606484
10.000000	6.613053	6.547448
